UserID,CourseID,Amount,CourseCategory,CourseLevel,CourseRating,DiversityScore,EnrollmentFrequency,LearningDepth,Cluster
U01847,1,0.0,2,2,1.91,1,1,2.0,2
U01848,1,0.0,1,0,3.15,1,1,3.0,0
U01849,1,0.0,10,2,3.45,1,1,2.0,1
U01850,3,418.61,3,2,3.3633333333333333,2,3,1.6666666666666667,2
U01851,4,668.63,1,2,3.1375,3,4,2.25,2
U01852,4,513.3,2,2,2.9425,4,4,2.0,2
U01853,1,89.59,0,2,2.68,1,1,2.0,2
U01854,13,1160.54,6,0,3.4423076923076925,9,13,2.076923076923077,3
U01855,1,53.86,6,1,2.47,1,1,1.0,1
U01856,1,0.0,3,2,3.02,1,1,2.0,2
U01857,2,53.86,4,0,3.46,2,2,2.0,0
U01858,1,0.0,10,2,3.45,1,1,2.0,1
U01859,1,0.0,11,1,2.2,1,1,1.0,1
U01860,3,487.92,1,0,3.236666666666667,3,3,2.3333333333333335,0
U01861,2,95.21000000000001,11,0,3.02,1,2,3.0,0
U01862,1,0.0,5,2,4.66,1,1,2.0,1
U01863,1,342.61,10,2,4.84,1,1,2.0,1
U01864,1,0.0,8,2,4.72,1,1,2.0,1
U01865,4,0.0,9,1,1.915,3,4,1.75,1
U01866,1,0.0,10,2,3.45,1,1,2.0,1
U01867,13,892.1,0,1,3.3230769230769233,8,13,1.6153846153846154,3
U01868,2,0.0,2,1,3.025,2,2,1.5,2
U01869,1,0.0,2,2,1.91,1,1,2.0,2
U01870,1,0.0,2,2,3.93,1,1,2.0,2
U01871,14,916.53,3,2,3.2671428571428573,8,14,2.142857142857143,3
U01872,14,2084.41,1,2,3.314285714285714,10,14,1.8571428571428572,3
U01873,1,0.0,9,1,1.28,1,1,1.0,1
U01874,1,415.51,0,2,3.11,1,1,2.0,2
U01875,1,285.05,1,1,1.96,1,1,1.0,2
U01876,14,971.8199999999999,9,1,3.391428571428571,7,14,1.7857142857142858,3
U01877,12,1219.46,5,1,2.9875000000000003,9,12,1.8333333333333333,3
U01878,1,0.0,4,0,4.45,1,1,3.0,0
U01879,15,2367.91,6,0,2.656,8,15,2.066666666666667,3
U01880,2,0.0,4,1,4.585,2,2,1.5,1
U01881,1,346.71,10,0,1.23,1,1,3.0,0
U01882,3,95.21000000000001,11,0,3.063333333333334,2,3,3.0,0
U01883,1,490.9,0,1,4.55,1,1,1.0,2
U01884,1,346.71,10,0,1.23,1,1,3.0,0
U01885,1,0.0,10,1,4.68,1,1,1.0,1
U01886,1,0.0,8,0,4.79,1,1,3.0,0
U01887,1,0.0,3,1,3.65,1,1,1.0,2
U01888,1,0.0,2,2,3.93,1,1,2.0,2
U01889,1,0.0,4,0,2.61,1,1,3.0,0
U01890,1,0.0,6,0,1.59,1,1,3.0,0
U01891,1,0.0,9,1,1.28,1,1,1.0,1
U01892,1,0.0,11,1,2.2,1,1,1.0,1
U01893,12,1298.19,1,1,2.94,8,12,1.9166666666666667,3
U01894,1,0.0,10,1,4.68,1,1,1.0,1
U01895,1,0.0,3,2,3.02,1,1,2.0,2
U01896,12,1720.4099999999999,0,2,3.065,9,12,1.5833333333333333,3
U01897,1,0.0,4,0,1.52,1,1,3.0,0
U01898,1,117.68,3,0,2.57,1,1,3.0,0
U01899,2,0.0,9,1,3.0999999999999996,2,2,1.0,1
U01900,11,1307.56,0,0,3.022727272727273,7,11,2.272727272727273,3
U01901,1,0.0,7,0,1.81,1,1,3.0,0
U01902,1,57.32,11,0,4.74,1,1,3.0,0
U01903,13,1334.7,0,0,2.9815384615384612,9,13,2.0,3
U01904,1,487.92,1,0,3.64,1,1,3.0,0
U01905,2,490.9,0,1,2.915,2,2,1.0,2
U01906,15,1395.69,8,1,2.4353333333333333,10,15,1.9333333333333333,3
U01907,2,89.59,0,1,2.41,2,2,1.5,2
U01908,12,888.6700000000001,11,0,3.2708333333333335,9,12,2.0,3
U01909,3,37.89,7,0,1.68,3,3,2.6666666666666665,0
U01910,1,177.34,5,0,3.89,1,1,3.0,0
U01911,1,299.57,3,1,3.74,1,1,1.0,2
U01912,1,0.0,3,2,3.02,1,1,2.0,2
U01913,1,0.0,9,1,2.88,1,1,1.0,1
U01914,1,0.0,4,0,2.61,1,1,3.0,0
U01915,2,453.4,0,0,2.205,2,2,2.5,0
U01916,1,117.68,3,0,2.57,1,1,3.0,0
U01917,15,1159.54,3,0,2.9939999999999998,8,15,2.2666666666666666,3
U01918,14,979.12,3,0,2.6207142857142856,8,14,2.142857142857143,3
U01919,1,0.0,9,1,1.28,1,1,1.0,1
U01920,13,1627.8600000000001,3,0,3.0961538461538463,8,13,2.1538461538461537,3
U01921,2,0.0,0,1,3.645,2,2,1.0,2
U01922,2,0.0,2,1,3.295,2,2,1.5,2
U01923,1,57.32,11,0,4.74,1,1,3.0,0
U01924,2,89.59,0,1,3.0,2,2,1.5,2
U01925,1,299.57,3,1,3.74,1,1,1.0,2
U01926,13,1189.53,7,1,2.926153846153846,9,13,1.6923076923076923,3
U01927,1,0.0,3,2,3.02,1,1,2.0,2
U01928,1,0.0,2,1,4.94,1,1,1.0,2
U01929,14,1057.52,7,2,2.8964285714285714,7,14,1.8571428571428572,3
U01930,1,0.0,10,2,3.45,1,1,2.0,1
U01931,11,1270.8,7,1,2.562727272727273,7,11,1.9090909090909092,3
U01932,1,415.51,0,2,3.11,1,1,2.0,2
U01933,2,0.0,8,2,3.7800000000000002,2,2,2.0,1
U01934,14,1737.54,0,0,3.3214285714285716,8,14,2.357142857142857,3
U01935,1,0.0,9,2,2.43,1,1,2.0,1
U01936,2,0.0,2,1,4.1850000000000005,2,2,1.5,2
U01937,1,0.0,0,1,3.64,1,1,1.0,2
U01938,2,490.9,0,1,4.345,2,2,1.0,2
U01939,4,418.61,3,2,2.975,4,4,2.0,2
U01940,2,276.37,4,0,3.41,2,2,2.5,0
U01941,1,89.59,0,2,2.68,1,1,2.0,2
U01942,1,0.0,10,2,3.45,1,1,2.0,1
U01943,14,1499.75,6,2,3.733571428571429,7,14,1.7857142857142858,3
U01944,2,0.0,3,1,3.875,2,2,1.5,2
U01945,1,342.61,10,2,4.84,1,1,2.0,1
U01946,1,0.0,7,2,1.73,1,1,2.0,1
U01947,1,0.0,6,2,4.1,1,1,2.0,1
U01948,1,276.37,4,0,2.72,1,1,3.0,0
U01949,1,0.0,7,2,1.73,1,1,2.0,1
U01950,2,0.0,7,0,1.8699999999999999,2,2,2.5,0
U01951,3,0.0,2,1,3.3333333333333335,2,3,1.3333333333333333,2
U01952,2,0.0,4,0,1.8699999999999999,2,2,2.0,0
U01953,15,1263.45,3,2,3.4553333333333334,11,15,2.1333333333333333,3
U01954,1,0.0,11,1,3.32,1,1,1.0,1
U01955,1,0.0,6,1,4.14,1,1,1.0,1
U01956,1,0.0,9,1,2.88,1,1,1.0,1
U01957,1,0.0,8,0,4.79,1,1,3.0,0
U01958,12,1580.86,6,0,3.1658333333333335,8,12,2.25,3
U01959,12,1347.93,2,0,3.0725,8,12,2.4166666666666665,3
U01960,1,326.02,1,2,2.69,1,1,2.0,2
U01961,14,914.14,10,1,3.02,7,14,1.7857142857142858,3
U01962,11,1558.3899999999999,4,1,3.3654545454545457,9,11,1.9090909090909092,3
U01963,1,327.99,10,1,1.51,1,1,1.0,1
U01964,4,276.37,3,0,3.2125,4,4,2.25,0
U01965,1,0.0,6,2,4.1,1,1,2.0,1
U01966,4,576.09,0,1,1.88,4,4,1.75,2
U01967,1,0.0,2,2,1.91,1,1,2.0,2
U01968,2,415.51,0,1,3.7750000000000004,2,2,1.5,2
U01969,1,248.1,0,1,1.2,1,1,1.0,2
U01970,2,0.0,5,0,3.465,2,2,2.0,0
U01971,1,0.0,8,0,4.79,1,1,3.0,0
U01972,1,0.0,9,1,3.85,1,1,1.0,1
U01973,1,0.0,9,2,2.43,1,1,2.0,1
U01974,2,490.9,0,0,4.5,2,2,2.0,0
U01975,1,394.26,2,2,1.35,1,1,2.0,2
U01976,1,0.0,7,2,4.73,1,1,2.0,1
U01977,2,89.59,0,0,2.3449999999999998,2,2,2.5,0
U01978,1,89.59,0,2,2.68,1,1,2.0,2
U01979,12,1259.32,1,1,2.4908333333333332,8,12,1.8333333333333333,3
U01980,1,0.0,6,2,4.1,1,1,2.0,1
U01981,1,0.0,3,2,3.6,1,1,2.0,2
U01982,1,276.37,4,0,2.72,1,1,3.0,0
U01983,1,53.86,6,1,2.47,1,1,1.0,1
U01984,1,0.0,5,1,2.14,1,1,1.0,1
U01985,1,0.0,11,1,3.32,1,1,1.0,1
U01986,1,346.71,10,0,1.23,1,1,3.0,0
U01987,13,1332.16,1,1,3.0484615384615386,10,13,1.6153846153846154,3
U01988,1,490.9,0,1,4.55,1,1,1.0,2
U01989,13,822.52,6,0,3.163846153846154,8,13,2.076923076923077,3
U01990,2,0.0,1,0,3.07,2,2,2.0,0
U01991,3,363.90999999999997,1,0,1.8366666666666667,3,3,2.6666666666666665,0
U01992,2,346.71,10,0,2.34,1,2,2.5,0
U01993,14,1263.01,6,1,2.9014285714285712,8,14,1.7142857142857142,3
U01994,11,1198.07,0,1,3.241818181818182,8,11,1.8181818181818181,3
U01995,1,0.0,7,0,1.81,1,1,3.0,0
U01996,1,394.26,2,2,1.35,1,1,2.0,2
U01997,1,346.71,10,0,1.23,1,1,3.0,0
U01998,15,1587.13,2,2,2.9013333333333335,10,15,2.0,3
U01999,2,906.41,0,1,3.83,1,2,1.5,2
U02000,2,57.32,4,0,3.13,2,2,3.0,0
U02001,1,0.0,7,0,1.81,1,1,3.0,0
U02002,1,0.0,7,2,4.73,1,1,2.0,1
U02003,4,490.9,0,0,3.4,4,4,2.5,0
U02004,1,342.61,10,2,4.84,1,1,2.0,1
U02005,1,0.0,6,1,4.14,1,1,1.0,1
U02006,1,0.0,2,2,1.91,1,1,2.0,2
U02007,1,0.0,6,1,4.14,1,1,1.0,1
U02008,1,0.0,8,2,4.11,1,1,2.0,1
U02009,1,299.57,3,1,3.74,1,1,1.0,2
U02010,14,1880.52,5,1,3.4785714285714286,9,14,1.7857142857142858,3
U02011,1,0.0,11,1,3.32,1,1,1.0,1
U02012,1,37.89,11,0,1.3,1,1,3.0,0
U02013,2,0.0,0,0,4.045,2,2,2.0,0
U02014,3,54.64,2,1,3.766666666666667,3,3,1.6666666666666667,2
U02015,14,1209.15,2,1,3.267142857142857,9,14,1.7857142857142858,3
U02016,1,0.0,0,1,3.64,1,1,1.0,2
U02017,2,53.86,6,1,3.16,2,2,1.0,1
U02018,1,0.0,9,1,1.28,1,1,1.0,1
U02019,3,269.71,11,0,3.736666666666667,2,3,2.3333333333333335,0
U02020,1,0.0,7,1,1.13,1,1,1.0,1
U02021,1,0.0,2,0,2.38,1,1,3.0,0
U02022,11,958.29,9,1,2.5536363636363637,8,11,1.8181818181818181,3
U02023,2,0.0,9,1,3.165,2,2,1.5,1
U02024,2,0.0,1,0,3.22,2,2,2.0,0
U02025,1,276.37,4,0,2.72,1,1,3.0,0
U02026,1,0.0,7,1,1.13,1,1,1.0,1
U02027,1,0.0,5,1,2.14,1,1,1.0,1
U02028,2,0.0,4,0,2.6399999999999997,2,2,3.0,0
U02029,1,342.61,10,2,4.84,1,1,2.0,1
U02030,1,117.68,3,0,2.57,1,1,3.0,0
U02031,2,119.04,6,1,1.94,2,2,1.5,1
U02032,2,0.0,10,0,3.06,2,2,2.5,0
U02033,1,0.0,8,0,2.98,1,1,3.0,0
U02034,1,117.68,3,0,2.57,1,1,3.0,0
U02035,15,1531.93,1,0,2.872,9,15,2.1333333333333333,3
U02036,2,89.59,0,0,2.245,2,2,2.5,0
U02037,2,327.99,6,1,2.8049999999999997,2,2,1.5,1
U02038,11,519.95,10,0,3.689090909090909,9,11,2.1818181818181817,3
U02039,13,1893.39,0,1,3.3876923076923076,10,13,1.6923076923076923,3
U02040,1,0.0,3,2,3.6,1,1,2.0,2
U02041,3,37.89,4,0,2.54,3,3,2.3333333333333335,0
U02042,1,0.0,10,2,3.45,1,1,2.0,1
U02043,1,0.0,1,0,3.15,1,1,3.0,0
U02044,2,0.0,2,1,3.89,2,2,1.5,2
U02045,1,0.78,7,0,3.89,1,1,3.0,0
U02046,1,0.0,11,1,3.32,1,1,1.0,1
U02047,1,0.0,10,1,4.68,1,1,1.0,1
U02048,1,89.59,0,2,2.68,1,1,2.0,2
U02049,1,248.1,0,1,1.2,1,1,1.0,2
U02050,3,0.0,3,1,2.6633333333333336,3,3,1.0,2
U02051,1,342.61,10,2,4.84,1,1,2.0,1
U02052,2,772.97,1,0,2.8,1,2,2.0,0
U02053,1,0.0,1,0,2.0,1,1,3.0,0
U02054,2,0.0,9,1,2.3150000000000004,2,2,1.5,1
U02055,14,1958.82,1,0,3.125,9,14,2.0,3
U02056,1,0.0,6,0,1.59,1,1,3.0,0
U02057,2,0.0,0,1,2.775,2,2,1.5,2
U02058,13,1253.57,0,1,3.017692307692308,8,13,1.6923076923076923,3
U02059,1,0.0,8,0,2.98,1,1,3.0,0
U02060,3,0.0,3,0,3.2099999999999995,2,3,2.0,0
U02061,1,117.68,3,0,2.57,1,1,3.0,0
U02062,1,0.0,2,0,2.38,1,1,3.0,0
U02063,2,37.89,4,0,1.4100000000000001,2,2,3.0,0
U02064,15,2068.0,0,1,3.108,10,15,1.8666666666666667,3
U02065,2,0.0,2,0,2.195,2,2,3.0,0
U02066,1,0.0,7,2,4.73,1,1,2.0,1
U02067,1,0.0,3,2,3.6,1,1,2.0,2
U02068,13,1233.26,9,1,3.433076923076923,7,13,1.5384615384615385,3
U02069,1,0.0,3,2,3.6,1,1,2.0,2
U02070,1,342.61,10,2,4.84,1,1,2.0,1
U02071,13,906.51,0,2,3.3,8,13,1.9230769230769231,3
U02072,1,0.0,8,0,2.01,1,1,3.0,0
U02073,2,37.89,3,0,2.45,2,2,2.5,0
U02074,14,1691.76,3,1,2.7935714285714286,9,14,1.9285714285714286,3
U02075,1,0.0,6,2,4.1,1,1,2.0,1
U02076,1,0.0,4,0,2.61,1,1,3.0,0
U02077,14,856.78,11,1,3.0635714285714286,10,14,1.9285714285714286,3
U02078,2,342.37,1,0,3.35,2,2,2.0,0
U02079,1,0.0,2,2,1.91,1,1,2.0,2
U02080,2,833.51,0,1,4.695,2,2,1.5,2
U02081,2,119.04,4,0,2.135,2,2,2.5,0
U02082,1,0.0,11,1,2.2,1,1,1.0,1
U02083,2,487.92,1,0,2.92,2,2,2.0,0
U02084,3,0.78,7,2,3.476666666666667,3,3,2.3333333333333335,1
U02085,1,0.0,4,0,1.52,1,1,3.0,0
U02086,2,342.61,3,2,4.22,2,2,2.0,2
U02087,1,0.0,10,1,4.68,1,1,1.0,1
U02088,1,0.0,8,2,4.11,1,1,2.0,1
U02089,1,0.0,0,1,3.64,1,1,1.0,2
U02090,1,0.0,3,1,3.65,1,1,1.0,2
U02091,3,37.89,2,0,1.4466666666666665,3,3,2.0,0
U02092,1,89.59,0,2,2.68,1,1,2.0,2
U02093,2,248.1,0,1,2.8200000000000003,2,2,1.0,2
U02094,11,394.26,2,1,3.0090909090909093,9,11,1.5454545454545454,3
U02095,1,119.04,6,2,2.75,1,1,2.0,1
U02096,13,815.44,7,2,3.646153846153846,9,13,2.230769230769231,3
U02097,2,327.99,4,1,3.01,2,2,1.0,2
U02098,13,1137.72,1,0,2.5907692307692307,8,13,2.1538461538461537,3
U02099,1,394.26,2,2,1.35,1,1,2.0,2
U02100,1,248.1,0,1,1.2,1,1,1.0,2
U02101,1,37.89,11,0,1.3,1,1,3.0,0
U02102,3,0.0,2,2,3.546666666666667,3,3,2.3333333333333335,2
U02103,3,472.28,9,1,4.076666666666667,2,3,1.0,1
U02104,1,0.0,3,2,3.6,1,1,2.0,2
U02105,1,394.26,2,2,1.35,1,1,2.0,2
U02106,1,0.0,2,0,2.38,1,1,3.0,0
U02107,2,0.0,0,0,2.615,2,2,2.0,0
U02108,1,0.0,7,1,1.13,1,1,1.0,1
U02109,1,0.0,11,0,2.67,1,1,3.0,0
U02110,1,276.37,4,0,2.72,1,1,3.0,0
U02111,1,0.0,2,2,3.93,1,1,2.0,2
U02112,2,0.0,3,1,4.165,2,2,1.0,2
U02113,2,327.99,10,1,2.48,1,2,1.5,1
U02114,1,0.0,5,1,2.14,1,1,1.0,1
U02115,1,0.0,7,1,1.13,1,1,1.0,1
U02116,1,342.61,10,2,4.84,1,1,2.0,1
U02117,1,0.0,9,1,2.88,1,1,1.0,1
U02118,1,0.0,9,1,3.85,1,1,1.0,1
U02119,1,0.0,2,2,1.91,1,1,2.0,2
U02120,2,89.59,0,2,2.295,2,2,2.0,2
U02121,1,415.51,0,2,3.11,1,1,2.0,2
U02122,2,0.0,4,0,4.5649999999999995,2,2,2.0,0
U02123,2,415.51,0,2,3.6049999999999995,2,2,2.0,2
U02124,1,0.0,11,1,3.32,1,1,1.0,1
U02125,13,1813.93,0,0,3.108461538461538,10,13,2.076923076923077,3
U02126,1,0.0,7,2,1.73,1,1,2.0,1
U02127,2,0.0,2,1,3.0650000000000004,2,2,1.5,2
U02128,1,0.0,4,0,1.52,1,1,3.0,0
U02129,2,0.0,5,1,3.66,2,2,1.0,1
U02130,1,212.39,5,0,3.15,1,1,3.0,0
U02131,1,0.0,5,1,2.14,1,1,1.0,1
U02132,2,0.0,9,1,3.585,2,2,1.0,1
U02133,2,0.78,4,0,4.17,2,2,3.0,0
U02134,1,0.0,6,1,4.14,1,1,1.0,1
U02135,1,0.0,6,1,4.14,1,1,1.0,1
U02136,1,0.0,1,0,3.15,1,1,3.0,0
U02137,1,285.05,1,1,1.96,1,1,1.0,2
U02138,2,490.9,0,0,3.1799999999999997,2,2,2.0,0
U02139,1,0.78,7,0,3.89,1,1,3.0,0
U02140,1,326.02,1,2,2.69,1,1,2.0,2
U02141,2,276.37,4,0,3.41,2,2,2.5,0
U02142,4,212.39,2,0,3.1525,4,4,2.75,0
U02143,3,155.57,2,0,1.9266666666666665,3,3,2.6666666666666665,0
U02144,14,1768.1100000000001,0,2,3.064285714285714,9,14,1.9285714285714286,3
U02145,1,0.0,11,0,2.67,1,1,3.0,0
U02146,1,0.0,8,0,2.01,1,1,3.0,0
U02147,15,1788.0,11,2,3.0973333333333333,11,15,2.1333333333333333,3
U02148,1,346.71,10,0,1.23,1,1,3.0,0
U02149,15,1208.6599999999999,2,0,3.4459999999999997,8,15,2.1333333333333333,3
U02150,1,0.0,2,2,1.91,1,1,2.0,2
U02151,13,2232.52,0,1,3.48,8,13,1.6153846153846154,3
U02152,13,2323.13,10,1,3.1138461538461537,9,13,1.8461538461538463,3
U02153,13,1672.28,3,1,2.9407692307692304,9,13,1.6923076923076923,3
U02154,3,837.6099999999999,0,0,3.503333333333334,3,3,2.0,0
U02155,14,623.14,3,1,2.9678571428571425,10,14,1.9285714285714286,3
U02156,1,0.0,3,2,3.6,1,1,2.0,2
U02157,3,0.0,0,0,4.386666666666667,3,3,2.0,0
U02158,4,748.65,4,1,3.1725000000000003,4,4,1.75,2
U02159,2,327.99,5,1,3.085,2,2,1.5,1
U02160,1,0.0,8,0,2.01,1,1,3.0,0
U02161,14,822.39,4,0,3.3264285714285715,7,14,2.357142857142857,3
U02162,1,0.0,5,1,2.14,1,1,1.0,1
U02163,1,0.0,11,1,2.2,1,1,1.0,1
U02164,1,0.0,9,1,3.85,1,1,1.0,1
U02165,1,0.0,11,0,2.67,1,1,3.0,0
U02166,1,0.0,7,1,1.13,1,1,1.0,1
U02167,3,342.61,3,2,3.1966666666666668,3,3,2.0,2
U02168,1,0.0,6,1,4.14,1,1,1.0,1
U02169,1,0.0,2,2,1.91,1,1,2.0,2
U02170,1,472.28,9,1,4.74,1,1,1.0,1
U02171,2,57.32,3,0,4.195,2,2,2.0,0
U02172,1,0.0,8,0,2.98,1,1,3.0,0
U02173,1,326.02,1,2,2.69,1,1,2.0,2
U02174,14,1787.88,0,2,3.0914285714285716,8,14,1.9285714285714286,3
U02175,2,0.0,6,0,2.9749999999999996,2,2,2.0,0
U02176,1,117.68,3,0,2.57,1,1,3.0,0
U02177,1,472.28,9,1,4.74,1,1,1.0,1
U02178,1,0.0,2,2,3.93,1,1,2.0,2
U02179,2,0.0,8,0,2.705,2,2,2.5,0
U02180,4,0.0,1,0,2.27,4,4,2.5,0
U02181,2,342.61,5,1,3.49,2,2,1.5,1
U02182,2,0.0,1,0,2.8,2,2,2.5,0
U02183,1,117.68,3,0,2.57,1,1,3.0,0
U02184,2,177.34,3,0,3.77,2,2,2.0,0
U02185,2,0.0,4,1,4.585,2,2,1.5,1
U02186,4,363.90999999999997,1,2,2.665,4,4,2.0,2
U02187,2,57.32,7,0,4.735,2,2,2.5,0
U02188,1,0.0,9,1,1.28,1,1,1.0,1
U02189,1,0.0,2,1,4.94,1,1,1.0,2
U02190,4,453.4,11,2,2.835,3,4,2.0,1
U02191,4,37.89,9,1,2.3275,2,4,1.5,1
U02192,2,0.0,7,0,3.37,2,2,2.5,0
U02193,2,0.0,2,1,4.69,2,2,1.0,2
U02194,2,790.47,0,1,4.145,2,2,1.0,2
U02195,1,0.0,1,0,2.0,1,1,3.0,0
U02196,1,248.1,0,1,1.2,1,1,1.0,2
U02197,2,0.0,7,0,4.76,2,2,2.5,0
U02198,2,0.0,7,0,1.77,1,2,2.5,0
U02199,12,841.2900000000001,6,0,2.9525,6,12,2.0,3
U02200,2,618.98,4,0,3.7800000000000002,2,2,2.5,0
U02201,1,326.02,1,2,2.69,1,1,2.0,2
U02202,1,0.0,7,2,4.73,1,1,2.0,1
U02203,1,0.0,2,1,4.94,1,1,1.0,2
U02204,1,327.99,10,1,1.51,1,1,1.0,1
U02205,1,0.0,3,1,3.65,1,1,1.0,2
U02206,3,0.0,3,2,3.5866666666666664,2,3,1.6666666666666667,2
U02207,1,0.0,1,0,2.0,1,1,3.0,0
U02208,2,327.99,8,0,2.245,2,2,2.0,0
U02209,1,0.0,11,1,2.2,1,1,1.0,1
U02210,1,0.0,8,0,4.79,1,1,3.0,0
U02211,1,0.0,8,2,4.11,1,1,2.0,1
U02212,15,1164.95,3,1,2.9093333333333335,10,15,1.7333333333333334,3
U02213,1,342.61,10,2,4.84,1,1,2.0,1
U02214,4,322.94,1,1,2.6975000000000002,4,4,1.75,2
U02215,11,595.5899999999999,6,0,3.1072727272727274,10,11,2.0,3
U02216,2,89.59,0,0,2.915,2,2,2.5,0
U02217,14,722.87,1,0,2.8850000000000002,9,14,2.0714285714285716,3
U02218,1,0.0,8,0,2.98,1,1,3.0,0
U02219,1,0.0,9,2,2.43,1,1,2.0,1
U02220,1,472.28,9,1,4.74,1,1,1.0,1
U02221,1,0.0,8,2,4.72,1,1,2.0,1
U02222,1,394.26,2,2,1.35,1,1,2.0,2
U02223,1,0.0,6,1,4.14,1,1,1.0,1
U02224,13,772.15,0,0,2.778461538461538,9,13,2.1538461538461537,3
U02225,2,119.04,2,2,2.33,2,2,2.0,2
U02226,2,490.9,0,0,3.035,2,2,2.0,0
U02227,1,394.26,2,2,1.35,1,1,2.0,2
U02228,2,0.0,6,1,3.9749999999999996,2,2,1.5,1
U02229,2,0.0,2,1,2.88,2,2,1.5,2
U02230,1,0.0,6,2,4.1,1,1,2.0,1
U02231,13,817.99,3,1,3.338461538461538,10,13,1.8461538461538463,3
U02232,1,0.0,4,0,1.52,1,1,3.0,0
U02233,2,299.57,3,1,4.09,2,2,1.0,2
U02234,1,0.0,6,0,1.59,1,1,3.0,0
U02235,2,337.46,3,0,2.52,2,2,2.0,0
U02236,1,0.0,7,2,1.73,1,1,2.0,1
U02237,1,0.0,2,1,4.94,1,1,1.0,2
U02238,1,0.0,1,0,3.15,1,1,3.0,0
U02239,1,0.0,4,0,4.45,1,1,3.0,0
U02240,1,0.0,9,1,3.85,1,1,1.0,1
U02241,2,301.96,0,1,1.835,2,2,1.0,2
U02242,1,0.0,5,1,4.44,1,1,1.0,1
U02243,1,0.0,8,2,4.11,1,1,2.0,1
U02244,1,57.32,11,0,4.74,1,1,3.0,0
U02245,1,472.28,9,1,4.74,1,1,1.0,1
U02246,1,89.59,0,2,2.68,1,1,2.0,2
U02247,1,212.39,5,0,3.15,1,1,3.0,0
U02248,14,1251.85,3,1,2.8449999999999998,10,14,1.8571428571428572,3
U02249,2,117.68,3,0,2.59,2,2,3.0,0
U02250,13,1422.4,8,0,3.303076923076923,8,13,2.076923076923077,3
U02251,1,0.0,1,0,3.15,1,1,3.0,0
U02252,2,0.0,4,0,2.6399999999999997,2,2,3.0,0
U02253,1,0.0,8,0,2.01,1,1,3.0,0
U02254,15,860.5699999999999,1,2,2.8579999999999997,11,15,1.9333333333333333,3
U02255,2,89.59,0,1,3.16,1,2,1.5,2
U02256,1,0.0,2,0,2.38,1,1,3.0,0
U02257,1,0.0,3,2,3.6,1,1,2.0,2
U02258,16,1617.15,1,0,3.14,10,16,2.1875,3
U02259,2,119.04,1,0,2.95,2,2,2.5,0
U02260,1,346.71,10,0,1.23,1,1,3.0,0
U02261,1,0.0,9,1,1.28,1,1,1.0,1
U02262,3,0.0,3,1,3.61,3,3,1.6666666666666667,2
U02263,1,346.71,10,0,1.23,1,1,3.0,0
U02264,2,415.51,0,1,2.195,2,2,1.5,2
U02265,2,394.26,2,1,1.745,2,2,1.5,2
U02266,1,490.9,0,1,4.55,1,1,1.0,2
U02267,1,0.0,2,2,3.93,1,1,2.0,2
U02268,2,0.0,3,0,2.305,2,2,2.5,0
U02269,1,0.0,5,2,4.66,1,1,2.0,1
U02270,3,487.92,1,0,3.313333333333333,3,3,2.3333333333333335,0
U02271,2,57.32,4,0,4.595000000000001,2,2,3.0,0
U02272,1,0.0,2,0,2.38,1,1,3.0,0
U02273,1,0.0,8,0,4.79,1,1,3.0,0
U02274,2,177.34,4,0,4.17,2,2,3.0,0
U02275,2,0.0,5,0,4.725,2,2,2.5,0
U02276,1,0.0,6,0,1.59,1,1,3.0,0
U02277,1,0.0,2,2,3.93,1,1,2.0,2
U02278,1,0.0,8,0,2.01,1,1,3.0,0
U02279,1,0.0,11,1,2.2,1,1,1.0,1
U02280,2,415.51,0,1,3.7750000000000004,2,2,1.5,2
U02281,1,276.37,4,0,2.72,1,1,3.0,0
U02282,1,0.0,4,0,2.61,1,1,3.0,0
U02283,1,0.0,5,1,2.14,1,1,1.0,1
U02284,13,1127.8899999999999,11,1,3.0453846153846156,8,13,1.8461538461538463,3
U02285,2,177.34,5,0,3.385,2,2,2.0,0
U02286,1,326.02,1,2,2.69,1,1,2.0,2
U02287,1,212.39,5,0,3.15,1,1,3.0,0
U02288,15,1437.73,2,0,3.0020000000000002,10,15,2.0,3
U02289,1,0.0,1,0,2.0,1,1,3.0,0
U02290,15,1052.32,8,0,3.046666666666667,10,15,2.2666666666666666,3
U02291,2,57.32,8,0,4.765000000000001,2,2,3.0,0
U02292,1,0.0,4,0,1.52,1,1,3.0,0
U02293,1,487.92,1,0,3.64,1,1,3.0,0
U02294,1,53.86,6,1,2.47,1,1,1.0,1
U02295,1,0.0,3,1,3.65,1,1,1.0,2
U02296,1,342.61,10,2,4.84,1,1,2.0,1
U02297,1,472.28,9,1,4.74,1,1,1.0,1
U02298,1,119.04,6,2,2.75,1,1,2.0,1
U02299,2,0.0,2,1,4.13,2,2,1.0,2
U02300,15,1511.0,4,1,2.9766666666666666,9,15,1.8,3
U02301,13,547.67,3,1,3.4353846153846157,8,13,1.5384615384615385,3
U02302,2,285.05,1,1,1.935,2,2,1.5,2
U02303,1,0.0,2,1,4.94,1,1,1.0,2
U02304,1,0.0,9,1,1.28,1,1,1.0,1
U02305,1,342.61,10,2,4.84,1,1,2.0,1
U02306,13,1824.4,1,1,3.303076923076923,9,13,1.7692307692307692,3
U02307,1,248.1,0,1,1.2,1,1,1.0,2
U02308,1,0.0,8,0,2.98,1,1,3.0,0
